subgraph id = 6
Nreal : 78343
=================================
Partial list of 3003 members:

553	111	126	
553	111	127	
553	111	133	
553	111	135	
553	111	148	
553	111	152	
553	111	164	
553	111	169	
553	111	170	
553	111	176	
553	111	179	
553	111	182	
553	111	195	
553	111	197	
553	111	215	
553	111	225	
553	111	229	
553	111	230	
553	111	245	
553	111	251	
553	111	256	
553	111	264	
553	111	289	
553	111	292	
553	111	295	
553	111	301	
553	111	306	
553	111	312	
553	111	320	
553	111	324	
553	111	327	
553	111	328	
553	111	329	
553	111	332	
553	111	335	
553	111	342	
553	111	343	
553	111	344	
553	111	349	
553	111	355	
553	111	368	
553	111	372	
553	111	380	
553	111	382	
553	111	385	
553	111	393	
553	111	419	
553	111	420	
553	111	440	
553	111	445	
553	111	447	
553	111	453	
553	111	463	
553	111	477	
553	111	482	
553	111	500	
553	111	509	
553	111	529	
553	111	532	
553	8	124	
553	9	124	
553	15	124	
553	25	124	
553	39	124	
553	47	124	
553	51	124	
553	81	124	
553	83	124	
553	94	124	
553	95	124	
553	107	124	
553	121	124	
553	124	126	
553	124	127	
553	124	133	
553	124	135	
553	124	148	
553	124	152	
553	124	164	
553	124	169	
553	124	170	
553	124	176	
553	124	179	
553	124	182	
553	124	195	
553	124	197	
553	124	215	
553	124	225	
553	124	229	
553	124	230	
553	124	245	
553	124	251	
553	124	256	
553	124	264	
553	124	289	
553	124	292	
553	124	295	
553	124	301	
553	124	306	
553	124	312	
553	124	320	
553	124	324	
553	124	327	
553	124	328	
553	124	329	
553	124	332	
553	124	335	
553	124	342	
553	124	343	
553	124	344	
553	124	349	
553	124	355	
553	124	368	
553	124	372	
553	124	380	
553	124	382	
553	124	385	
553	124	393	
553	124	419	
553	124	420	
553	124	440	
553	124	445	
553	124	447	
553	124	453	
553	124	463	
553	124	477	
553	124	482	
553	124	500	
553	124	509	
553	124	529	
553	124	532	
553	8	126	
553	9	126	
553	15	126	
553	25	126	
553	39	126	
553	47	126	
553	51	126	
553	81	126	
553	83	126	
553	94	126	
553	95	126	
553	107	126	
553	121	126	
553	126	127	
553	126	133	
553	126	135	
553	126	148	
553	126	152	
553	126	164	
553	126	169	
553	126	170	
553	126	176	
553	126	179	
553	126	182	
553	126	195	
553	126	197	
553	126	215	
553	126	225	
553	126	229	
553	126	230	
553	126	245	
553	126	251	
553	126	256	
553	126	264	
553	126	289	
553	126	292	
553	126	295	
553	126	301	
553	126	306	
553	126	312	
553	126	320	
553	126	324	
553	126	327	
553	126	328	
553	126	329	
553	126	332	
553	126	335	
553	126	342	
553	126	343	
553	126	344	
553	126	349	
553	126	355	
553	126	368	
553	126	372	
553	126	380	
553	126	382	
553	126	385	
553	126	393	
553	126	419	
553	126	420	
553	126	440	
553	126	445	
553	126	447	
553	126	453	
553	126	463	
553	126	477	
553	126	482	
553	126	500	
553	126	509	
553	126	529	
553	126	532	
553	8	127	
553	9	127	
553	15	127	
553	25	127	
553	39	127	
553	47	127	
553	51	127	
553	81	127	
553	83	127	
553	94	127	
553	95	127	
553	107	127	
553	121	127	
553	127	133	
553	127	135	
553	127	148	
553	127	152	
553	127	164	
553	127	169	
553	127	170	
553	127	176	
553	127	179	
553	127	182	
553	127	195	
553	127	197	
553	127	215	
553	127	225	
553	127	229	
553	127	230	
553	127	245	
553	127	251	
553	127	256	
553	127	264	
553	127	289	
553	127	292	
553	127	295	
553	127	301	
553	127	306	
553	127	312	
553	127	320	
553	127	324	
553	127	327	
553	127	328	
553	127	329	
553	127	332	
553	127	335	
553	127	342	
553	127	343	
553	127	344	
553	127	349	
553	127	355	
553	127	368	
553	127	372	
553	127	380	
553	127	382	
553	127	385	
553	127	393	
553	127	419	
553	127	420	
553	127	440	
553	127	445	
553	127	447	
553	127	453	
553	127	463	
553	127	477	
553	127	482	
553	127	500	
553	127	509	
553	127	529	
553	127	532	
553	8	135	
553	9	135	
553	15	135	
553	25	135	
553	39	135	
553	47	135	
553	51	135	
553	81	135	
553	83	135	
553	94	135	
553	95	135	
553	107	135	
553	121	135	
553	133	135	
553	135	148	
553	135	152	
553	135	164	
553	135	169	
553	135	170	
553	135	176	
553	135	179	
553	135	182	
553	135	195	
553	135	197	
553	135	215	
553	135	225	
553	135	229	
553	135	230	
553	135	245	
553	135	251	
553	135	256	
553	135	264	
553	135	289	
553	135	292	
553	135	295	
553	135	301	
553	135	306	
553	135	312	
553	135	320	
553	135	324	
553	135	327	
553	135	328	
553	135	329	
553	135	332	
553	135	335	
553	135	342	
553	135	343	
553	135	344	
553	135	349	
553	135	355	
553	135	368	
553	135	372	
553	135	380	
553	135	382	
553	135	385	
553	135	393	
553	135	419	
553	135	420	
553	135	440	
553	135	445	
553	135	447	
553	135	453	
553	135	463	
553	135	477	
553	135	482	
553	135	500	
553	135	509	
553	135	529	
553	135	532	
553	8	169	
553	9	169	
553	15	169	
553	25	169	
553	39	169	
553	47	169	
553	51	169	
553	81	169	
553	83	169	
553	94	169	
553	95	169	
553	107	169	
553	121	169	
553	133	169	
553	148	169	
553	152	169	
553	164	169	
553	169	170	
553	169	176	
553	169	179	
553	169	182	
553	169	195	
553	169	197	
553	169	215	
553	169	225	
553	169	229	
553	169	230	
553	169	245	
553	169	251	
553	169	256	
553	169	264	
553	169	289	
553	169	292	
553	169	295	
553	169	301	
553	169	306	
553	169	312	
553	169	320	
553	169	324	
553	169	327	
553	169	328	
553	169	329	
553	169	332	
553	169	335	
553	169	342	
553	169	343	
553	169	344	
553	169	349	
553	169	355	
553	169	368	
553	169	372	
553	169	380	
553	169	382	
553	169	385	
553	169	393	
553	169	419	
553	169	420	
553	169	440	
553	169	445	
553	169	447	
553	169	453	
553	169	463	
553	169	477	
553	169	482	
553	169	500	
553	169	509	
553	169	529	
553	169	532	
553	8	225	
553	9	225	
553	15	225	
553	25	225	
553	39	225	
553	47	225	
553	51	225	
553	81	225	
553	83	225	
553	94	225	
553	95	225	
553	107	225	
553	121	225	
553	133	225	
553	148	225	
553	152	225	
553	164	225	
553	170	225	
553	176	225	
553	179	225	
553	182	225	
553	195	225	
553	197	225	
553	215	225	
553	225	229	
553	225	230	
553	225	245	
553	225	251	
553	225	256	
553	225	264	
553	225	289	
553	225	292	
553	225	295	
553	225	301	
553	225	306	
553	225	312	
553	225	320	
553	225	324	
553	225	327	
553	225	328	
553	225	329	
553	225	332	
553	225	335	
553	225	342	
553	225	343	
553	225	344	
553	225	349	
553	225	355	
553	225	368	
553	225	372	
553	225	380	
553	225	382	
553	225	385	
553	225	393	
553	225	419	
553	225	420	
553	225	440	
553	225	445	
553	225	447	
553	225	453	
553	225	463	
553	225	477	
553	225	482	
553	225	500	
553	225	509	
553	225	529	
553	225	532	
553	8	301	
553	9	301	
553	15	301	
553	25	301	
553	39	301	
553	47	301	
553	51	301	
553	81	301	
553	83	301	
553	94	301	
553	95	301	
553	107	301	
553	121	301	
553	133	301	
553	148	301	
553	152	301	
553	164	301	
553	170	301	
553	176	301	
553	179	301	
553	182	301	
553	195	301	
553	197	301	
553	215	301	
553	229	301	
553	230	301	
553	245	301	
553	251	301	
553	256	301	
553	264	301	
553	289	301	
553	292	301	
553	295	301	
553	301	306	
553	301	312	
553	301	320	
553	301	324	
553	301	327	
553	301	328	
553	301	329	
553	301	332	
553	301	335	
553	301	342	
553	301	343	
553	301	344	
553	301	349	
553	301	355	
553	301	368	
553	301	372	
553	301	380	
553	301	382	
553	301	385	
553	301	393	
553	301	419	
553	301	420	
553	301	440	
553	301	445	
553	301	447	
553	301	453	
553	301	463	
553	301	477	
553	301	482	
553	301	500	
553	301	509	
553	301	529	
553	301	532	
554	22	512	
554	23	512	
554	72	512	
554	22	23	
554	22	72	
554	23	72	
586	67	224	
649	8	526	
649	9	526	
649	22	526	
649	23	526	
649	29	526	
649	30	526	
649	34	526	
649	39	526	
649	46	526	
649	56	526	
649	59	526	
649	62	526	
649	82	526	
649	90	526	
649	94	526	
649	95	526	
649	100	526	
649	116	526	
649	128	526	
649	137	526	
649	138	526	
649	139	526	
649	143	526	
649	145	526	
649	147	526	
649	151	526	
649	152	526	
649	161	526	
649	173	526	
649	174	526	
649	176	526	
649	184	526	
649	186	526	
649	199	526	
649	217	526	
649	219	526	
649	221	526	
649	230	526	
649	234	526	
649	238	526	
649	244	526	
649	265	526	
649	271	526	
649	272	526	
649	282	526	
649	286	526	
649	288	526	
649	289	526	
649	291	526	
649	293	526	
649	307	526	
649	310	526	
649	316	526	
649	333	526	
649	334	526	
649	338	526	
649	341	526	
649	345	526	
649	360	526	
649	363	526	
649	364	526	
649	365	526	
649	385	526	
649	389	526	
649	392	526	
649	396	526	
649	399	526	
649	422	526	
649	428	526	
649	429	526	
649	448	526	
649	450	526	
649	452	526	
649	461	526	
649	469	526	
649	474	526	
649	478	526	
649	486	526	
649	491	526	
649	504	526	
649	509	526	
649	520	526	
649	525	526	
649	526	561	
649	526	570	
649	526	576	
649	526	577	
649	526	578	
649	526	593	
649	526	595	
649	526	604	
649	526	619	
649	526	620	
649	526	621	
649	526	627	
649	526	628	
649	526	633	
649	526	639	
649	526	640	
649	526	641	
649	526	642	
649	8	34	
649	9	34	
649	22	34	
649	23	34	
649	29	34	
649	30	34	
649	34	39	
649	34	46	
649	34	56	
649	34	59	
649	34	62	
649	34	82	
649	34	90	
649	34	94	
649	34	95	
649	34	100	
649	34	116	
649	34	128	
649	34	137	
649	34	138	
649	34	139	
649	34	143	
649	34	145	
649	34	147	
649	34	151	
649	34	152	
649	34	161	
649	34	173	
649	34	174	
649	34	176	
649	34	184	
649	34	186	
649	34	199	
649	34	217	
649	34	219	
649	34	221	
649	34	230	
649	34	234	
649	34	238	
649	34	244	
649	34	265	
649	34	271	
649	34	272	
649	34	282	
649	34	286	
649	34	288	
649	34	289	
649	34	291	
649	34	293	
649	34	307	
649	34	310	
649	34	316	
649	34	333	
649	34	334	
649	34	338	
649	34	341	
649	34	345	
649	34	360	
649	34	363	
649	34	364	
649	34	365	
649	34	385	
649	34	389	
649	34	392	
649	34	396	
649	34	399	
649	34	422	
649	34	428	
649	34	429	
649	34	448	
649	34	450	
649	34	452	
649	34	461	
649	34	469	
649	34	474	
649	34	478	
649	34	486	
649	34	491	
649	34	504	
649	34	509	
649	34	520	
649	34	525	
649	34	561	
649	34	570	
649	34	576	
649	34	577	
649	34	578	
649	34	593	
649	34	595	
649	34	604	
649	34	619	
649	34	620	
649	34	621	
649	34	627	
649	34	628	
649	34	633	
649	34	639	
649	34	640	
649	34	641	
649	34	642	
649	8	59	
649	9	59	
649	22	59	
649	23	59	
649	29	59	
649	30	59	
649	39	59	
649	46	59	
649	47	59	
649	56	59	
649	59	62	
649	59	82	
649	59	90	
649	59	94	
649	59	95	
649	59	100	
649	59	116	
649	59	128	
649	59	137	
649	59	138	
649	59	139	
649	59	143	
649	59	145	
649	59	147	
649	59	151	
649	59	152	
649	59	161	
649	59	173	
649	59	174	
649	59	176	
649	59	184	
649	59	186	
649	59	199	
649	59	217	
649	59	219	
649	59	221	
649	59	230	
649	59	234	
649	59	238	
649	59	244	
649	59	265	
649	59	271	
649	59	272	
649	59	282	
649	59	286	
649	59	288	
649	59	289	
649	59	291	
649	59	293	
649	59	307	
649	59	310	
649	59	316	
649	59	333	
649	59	334	
649	59	338	
649	59	341	
649	59	345	
649	59	360	
649	59	363	
649	59	364	
649	59	365	
649	59	385	
649	59	389	
649	59	392	
649	59	396	
649	59	399	
649	59	422	
649	59	428	
649	59	429	
649	59	448	
649	59	450	
649	59	452	
649	59	461	
649	59	469	
649	59	474	
649	59	478	
507	246	723	
507	246	724	
507	246	725	
507	306	722	
507	306	723	
507	306	724	
507	306	725	
507	486	722	
507	486	723	
507	486	724	
507	486	725	
41	37	527	
41	37	681	
47	34	526	
47	34	525	
47	34	541	
47	34	542	
553	11	556	
553	11	566	
553	11	580	
553	11	581	
553	11	585	
553	11	590	
553	11	626	
553	11	629	
553	11	639	
553	11	640	
553	11	641	
553	11	642	
553	11	643	
553	11	656	
553	11	672	
553	11	673	
553	11	680	
553	11	688	
553	11	711	
553	11	719	
553	11	736	
553	11	770	
553	11	779	
553	11	793	
553	11	794	
553	11	795	
553	11	817	
553	11	818	
553	11	819	
553	11	832	
553	11	849	
553	11	870	
553	11	872	
553	11	873	
553	11	879	
553	11	883	
553	11	919	
553	11	926	
553	11	935	
553	11	950	
553	552	556	
553	552	566	
553	552	580	
553	552	581	
553	552	585	
553	552	590	
553	552	626	
553	552	629	
553	552	639	
553	552	640	
553	552	641	
553	552	642	
553	552	643	
553	552	656	
553	552	672	
553	552	673	
553	552	680	
553	552	688	
553	552	711	
553	552	719	
553	552	736	
553	552	770	
553	552	779	
553	552	793	
553	552	794	
553	552	795	
553	552	817	
553	552	818	
553	552	819	
553	552	832	
553	552	849	
553	552	870	
553	552	872	
553	552	873	
553	552	879	
553	552	883	
553	552	919	
553	552	926	
553	552	935	
553	552	950	
553	8	581	
553	9	581	
553	15	581	
553	25	581	
553	39	581	
553	47	581	
553	51	581	
553	81	581	
553	83	581	
553	94	581	
553	95	581	
553	107	581	
553	111	581	
553	121	581	
553	124	581	
553	126	581	
553	127	581	
553	133	581	
553	135	581	
553	148	581	
553	152	581	
553	164	581	
553	169	581	
553	170	581	
553	176	581	
553	179	581	
553	182	581	
553	195	581	
553	197	581	
553	215	581	
553	225	581	
553	229	581	
553	230	581	
553	245	581	
553	251	581	
553	256	581	
553	264	581	
553	289	581	
553	292	581	
553	295	581	
553	301	581	
553	306	581	
553	312	581	
553	320	581	
553	324	581	
553	327	581	
553	328	581	
553	329	581	
553	332	581	
553	335	581	
553	342	581	
553	343	581	
553	344	581	
553	349	581	
553	355	581	
553	368	581	
553	372	581	
553	380	581	
553	382	581	
553	385	581	
553	393	581	
553	419	581	
553	420	581	
553	440	581	
553	445	581	
553	447	581	
553	453	581	
553	463	581	
553	477	581	
553	482	581	
553	500	581	
553	509	581	
553	529	581	
553	532	581	
553	111	556	
553	111	566	
553	111	580	
553	111	585	
553	111	590	
553	111	626	
553	111	629	
553	111	639	
553	111	640	
553	111	641	
553	111	642	
553	111	643	
553	111	656	
553	111	672	
553	111	673	
553	111	680	
553	111	688	
553	111	711	
553	111	719	
553	111	736	
553	111	770	
553	111	779	
553	111	793	
553	111	794	
553	111	795	
553	111	817	
553	111	818	
553	111	819	
553	111	832	
553	111	849	
553	111	870	
553	111	872	
553	111	873	
553	111	879	
553	111	883	
553	111	919	
553	111	926	
553	111	935	
553	111	950	
553	124	556	
553	124	566	
553	124	580	
553	124	585	
553	124	590	
553	124	626	
553	124	629	
553	124	639	
553	124	640	
553	124	641	
553	124	642	
553	124	643	
553	124	656	
553	124	672	
553	124	673	
553	124	680	
553	124	688	
553	124	711	
553	124	719	
553	124	736	
553	124	770	
553	124	779	
553	124	793	
553	124	794	
553	124	795	
553	124	817	
553	124	818	
553	124	819	
553	124	832	
553	124	849	
553	124	870	
553	124	872	
553	124	873	
553	124	879	
553	124	883	
553	124	919	
553	124	926	
553	124	935	
553	124	950	
553	126	556	
553	126	566	
553	126	580	
553	126	585	
553	126	590	
553	126	626	
553	126	629	
553	126	639	
553	126	640	
553	126	641	
553	126	642	
553	126	643	
553	126	656	
553	126	672	
553	126	673	
553	126	680	
553	126	688	
553	126	711	
553	126	719	
553	126	736	
553	126	770	
553	126	779	
553	126	793	
553	126	794	
553	126	795	
553	126	817	
553	126	818	
553	126	819	
553	126	832	
553	126	849	
553	126	870	
553	126	872	
553	126	873	
553	126	879	
553	126	883	
553	126	919	
553	126	926	
553	126	935	
553	126	950	
553	127	556	
553	127	566	
553	127	580	
553	127	585	
553	127	590	
553	127	626	
553	127	629	
553	127	639	
553	127	640	
553	127	641	
553	127	642	
553	127	643	
553	127	656	
553	127	672	
553	127	673	
553	127	680	
553	127	688	
553	127	711	
553	127	719	
553	127	736	
553	127	770	
553	127	779	
553	127	793	
553	127	794	
553	127	795	
553	127	817	
553	127	818	
553	127	819	
553	127	832	
553	127	849	
553	127	870	
553	127	872	
553	127	873	
553	127	879	
553	127	883	
553	127	919	
553	127	926	
553	127	935	
553	127	950	
553	135	556	
553	135	566	
553	135	580	
553	135	585	
553	135	590	
553	135	626	
553	135	629	
553	135	639	
553	135	640	
553	135	641	
553	135	642	
553	135	643	
553	135	656	
553	135	672	
553	135	673	
553	135	680	
553	135	688	
553	135	711	
553	135	719	
553	135	736	
553	135	770	
553	135	779	
553	135	793	
553	135	794	
553	135	795	
553	135	817	
553	135	818	
553	135	819	
553	135	832	
553	135	849	
553	135	870	
553	135	872	
553	135	873	
553	135	879	
553	135	883	
553	135	919	
553	135	926	
553	135	935	
553	135	950	
553	169	556	
553	169	566	
553	169	580	
553	169	585	
553	169	590	
553	169	626	
553	169	629	
553	169	639	
553	169	640	
553	169	641	
553	169	642	
553	169	643	
553	169	656	
553	169	672	
553	169	673	
553	169	680	
553	169	688	
553	169	711	
553	169	719	
553	169	736	
553	169	770	
553	169	779	
553	169	793	
553	169	794	
553	169	795	
553	169	817	
553	169	818	
553	169	819	
553	169	832	
553	169	849	
553	169	870	
553	169	872	
553	169	873	
553	169	879	
553	169	883	
553	169	919	
553	169	926	
553	169	935	
553	169	950	
553	225	556	
553	225	566	
553	225	580	
553	225	585	
553	225	590	
553	225	626	
553	225	629	
553	225	639	
553	225	640	
553	225	641	
553	225	642	
553	225	643	
553	225	656	
553	225	672	
553	225	673	
553	225	680	
553	225	688	
553	225	711	
553	225	719	
553	225	736	
553	225	770	
553	225	779	
553	225	793	
553	225	794	
553	225	795	
553	225	817	
553	225	818	
553	225	819	
553	225	832	
553	225	849	
553	225	870	
553	225	872	
553	225	873	
553	225	879	
553	225	883	
553	225	919	
553	225	926	
553	225	935	
553	225	950	
553	301	556	
553	301	566	
553	301	580	
553	301	585	
553	301	590	
553	301	626	
553	301	629	
553	301	639	
553	301	640	
553	301	641	
553	301	642	
553	301	643	
553	301	656	
553	301	672	
553	301	673	
553	301	680	
553	301	688	
553	301	711	
553	301	719	
553	301	736	
553	301	770	
553	301	779	
553	301	793	
553	301	794	
553	301	795	
553	301	817	
553	301	818	
553	301	819	
553	301	832	
553	301	849	
553	301	870	
553	301	872	
553	301	873	
553	301	879	
553	301	883	
553	301	919	
553	301	926	
553	301	935	
553	301	950	
586	67	914	
586	224	914	
134	7	649	
134	13	649	
134	14	649	
134	37	649	
134	45	649	
134	58	649	
134	63	649	
134	71	649	
134	73	649	
134	84	649	
134	92	649	
134	93	649	
134	112	649	
134	113	649	
134	126	649	
134	7	825	
134	13	825	
134	14	825	
134	22	825	
134	23	825	
134	37	825	
134	45	825	
134	47	825	
134	58	825	
134	63	825	
134	71	825	
134	73	825	
134	84	825	
134	92	825	
134	93	825	
134	112	825	
134	113	825	
134	126	825	
649	526	657	
649	526	659	
649	526	666	
649	526	690	
649	526	700	
649	526	715	
649	526	726	
649	526	728	
649	526	733	
649	526	745	
649	526	761	
649	526	764	
649	526	768	
649	526	770	
649	526	772	
649	526	781	
649	526	782	
649	526	783	
649	526	797	
649	526	800	
649	526	802	
649	526	804	
649	526	805	
649	526	817	
649	526	818	
649	526	824	
649	526	825	
649	526	830	
649	526	839	
649	526	840	
649	526	845	
649	526	852	
649	526	864	
649	526	871	
649	526	894	
649	526	895	
649	526	897	
649	526	898	
649	526	912	
649	526	920	
649	526	921	
649	526	922	
649	526	924	
649	526	928	
649	526	939	
649	526	941	
649	526	942	
649	526	945	
649	526	946	
649	526	947	
649	526	950	
649	526	955	
649	526	956	
649	526	957	
649	526	958	
649	526	963	
649	526	964	
649	34	657	
649	34	659	
649	34	666	
649	34	690	
649	34	700	
649	34	715	
649	34	726	
649	34	728	
649	34	733	
649	34	745	
649	34	761	
649	34	764	
649	34	768	
649	34	770	
649	34	772	
649	34	781	
649	34	782	
649	34	783	
649	34	797	
649	34	800	
649	34	802	
649	34	804	
649	34	805	
649	34	817	
649	34	818	
649	34	824	
649	34	825	
649	34	830	
649	34	839	
649	34	840	
649	34	845	
649	34	852	
649	34	864	
649	34	871	
649	34	894	
649	34	895	
649	34	897	
649	34	898	
649	34	912	
649	34	920	
649	34	921	
649	34	922	
649	34	924	
649	34	928	
649	34	939	
649	34	941	
649	34	942	
649	34	945	
649	34	946	
649	34	947	
649	34	950	
649	34	955	
649	34	956	
649	34	957	
649	34	958	
649	34	963	
649	34	964	
649	59	657	
649	59	659	
649	59	666	
649	59	690	
649	59	700	
649	59	715	
649	59	726	
649	59	728	
649	59	733	
649	59	745	
649	59	761	
649	59	764	
649	59	768	
649	59	770	
649	59	772	
649	59	781	
649	59	782	
649	59	783	
649	59	797	
649	59	800	
649	59	802	
649	59	804	
649	59	805	
649	59	817	
649	59	818	
649	59	824	
649	59	830	
649	59	839	
649	59	840	
649	59	845	
649	59	852	
649	59	864	
649	59	871	
649	59	894	
649	59	895	
649	59	897	
649	59	898	
649	59	912	
649	59	920	
649	59	921	
649	59	922	
649	59	924	
649	59	928	
649	59	939	
649	59	941	
649	59	942	
649	59	945	
649	59	946	
649	59	947	
649	59	950	
649	59	955	
649	59	956	
649	59	957	
649	59	958	
649	59	963	
649	59	964	
649	561	657	
649	561	659	
649	561	666	
649	561	690	
649	561	700	
649	561	715	
649	561	726	
649	561	728	
649	561	733	
649	561	745	
649	561	761	
649	561	764	
649	561	768	
649	561	770	
649	561	772	
649	561	781	
649	561	782	
649	561	783	
649	561	797	
649	561	800	
649	561	802	
649	561	804	
649	561	805	
649	561	817	
649	561	818	
649	561	824	
649	561	825	
649	561	830	
649	561	839	
649	561	840	
649	561	845	
649	561	852	
649	561	864	
649	561	871	
649	561	894	
649	561	895	
649	561	897	
649	561	898	
649	561	912	
649	561	920	
649	561	921	
649	561	922	
649	561	924	
649	561	928	
649	561	939	
649	561	941	
649	561	942	
649	561	945	
649	561	946	
649	561	947	
649	561	950	
649	561	955	
649	561	956	
649	561	957	
649	561	958	
649	561	963	
649	561	964	
649	604	657	
649	604	659	
649	604	666	
649	604	690	
649	604	700	
649	604	715	
649	604	726	
649	604	728	
649	604	733	
649	604	745	
649	604	761	
649	604	764	
649	604	768	
649	604	770	
649	604	772	
649	604	781	
649	604	782	
649	604	783	
649	604	797	
649	604	800	
649	604	802	
649	604	804	
649	604	805	
649	604	817	
649	604	818	
649	604	824	
649	604	825	
649	604	830	
649	604	839	
649	604	840	
649	604	845	
649	604	852	
649	604	864	
649	604	871	
649	604	894	
649	604	895	
649	604	897	
649	604	898	
649	604	912	
649	604	920	
649	604	921	
649	604	922	
649	604	924	
649	604	928	
649	604	939	
649	604	941	
649	604	942	
649	604	945	
649	604	946	
649	604	947	
649	604	950	
649	604	955	
649	604	956	
649	604	957	
649	604	958	
649	604	963	
649	604	964	
649	139	657	
649	139	659	
649	139	666	
649	139	690	
649	139	700	
649	139	715	
649	139	726	
649	139	728	
649	139	733	
649	139	745	
649	139	761	
649	139	764	
649	139	768	
649	139	770	
649	139	772	
649	139	781	
649	139	782	
649	139	783	
649	139	797	
649	139	800	
649	139	802	
649	139	804	
649	139	805	
649	139	817	
649	139	818	
649	139	824	
649	139	825	
649	139	830	
649	139	839	
649	139	840	
649	139	845	
649	139	852	
649	139	864	
649	139	871	
649	139	894	
649	139	895	
649	139	897	
649	139	898	
649	139	912	
649	139	920	
649	139	921	
649	139	922	
649	139	924	
649	139	928	
649	139	939	
649	139	941	
649	139	942	
649	139	945	
649	139	946	
649	139	947	
649	139	950	
649	139	955	
649	139	956	
649	139	957	
649	139	958	
649	139	963	
649	139	964	
649	619	657	
649	619	659	
649	619	666	
649	619	690	
649	619	700	
649	619	715	
649	619	726	
649	619	728	
649	619	733	
649	619	745	
649	619	761	
649	619	764	
649	619	768	
649	619	770	
649	619	772	
649	619	781	
649	619	782	
649	619	783	
649	619	797	
649	619	800	
649	619	802	
649	619	804	
649	619	805	
649	619	817	
649	619	818	
649	619	824	
649	619	825	
649	619	830	
649	619	839	
649	619	840	
649	619	845	
649	619	852	
649	619	864	
649	619	871	
649	619	894	
649	619	895	
649	619	897	
649	619	898	
649	619	912	
649	619	920	
649	619	921	
649	619	922	
649	619	924	
649	619	928	
649	619	939	
649	619	941	
649	619	942	
649	619	945	
649	619	946	
649	619	947	
649	619	950	
649	619	955	
649	619	956	
649	619	957	
649	619	958	
649	619	963	
649	619	964	
649	145	657	
649	145	659	
649	145	666	
649	145	690	
649	145	700	
649	145	715	
649	145	726	
649	145	728	
649	145	733	
649	145	745	
649	145	761	
649	145	764	
649	145	768	
649	145	770	
649	145	772	
649	145	781	
649	145	782	
649	145	783	
649	145	797	
649	145	800	
649	145	802	
649	145	804	
649	145	805	
649	145	817	
649	145	818	
649	145	824	
649	145	825	
649	145	830	
649	145	839	
649	145	840	
649	145	845	
649	145	852	
649	145	864	
649	145	871	
649	145	894	
649	145	895	
649	145	897	
649	145	898	
649	145	912	
649	145	920	
649	145	921	
649	145	922	
649	145	924	
649	145	928	
649	145	939	
649	145	941	
649	145	942	
649	145	945	
649	145	946	
649	145	947	
649	145	950	
649	145	955	
649	145	956	
649	145	957	
649	145	958	
649	145	963	
649	145	964	
649	620	657	
649	620	659	
649	620	666	
649	620	690	
649	620	700	
649	620	715	
649	620	726	
649	620	728	
649	620	733	
649	620	745	
649	620	761	
649	620	764	
649	620	768	
649	620	770	
649	620	772	
649	620	781	
